,Date,faang_wallstreet revenue estimate,faang_revenue,faang_earnings,faang_ebitda,faang_operating income,select bank_wallstreet revenue estimate,select bank_revenue,select bank_earnings,mining & metals_revenue,semiconductor_revenue,semiconductor_earnings,semiconductor_ebitda,clean energy_revenue,clean energy_earnings,saas_revenue,saas_earnings,saas_operating income,airline_wallstreet revenue estimate,airline_revenue,airline_earnings,natural resources_revenue,asset manager_revenue,asset manager_earnings,asset manager_ebitda,cable_ebitda,cable_operating income
307,2015-05-19,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.07582418808195,151.788894089525,130.01767708913792,96.78678881051405,55.29693893673386,103.19147130775364,86.71509257184191,97.54523017195312,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.90620021125382,85.4753899664102,243.00809424766825,91.48253655114466,108.56376250650948
308,2015-05-20,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.11200121675408,151.77102703577063,130.08082646535627,96.78678881051405,55.29693893673386,103.19147130775364,86.71509257184191,97.54523017195312,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.90620021125382,85.4753899664102,243.00809424766825,91.48253655114466,108.56376250650948
309,2015-05-21,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.17907945741692,152.37850686342026,130.0492517772471,96.78678881051405,55.29693893673386,103.21338268047774,86.76348471773441,97.62181070457454,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.90620021125382,85.4753899664102,243.00809424766825,91.48253655114466,108.56376250650948
310,2015-05-22,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.20885541307837,152.332523022741,130.09067776804633,96.78678881051405,55.29693893673386,103.24458023432602,85.6660182522385,96.37609159053581,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.90620021125382,85.4753899664102,243.00809424766825,91.48253655114466,108.56376250650948
311,2015-05-26,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.20885541307837,152.332523022741,130.09067776804633,96.78678881051405,55.29693893673386,103.24458023432602,85.6660182522385,96.37609159053581,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.90620021125382,85.4753899664102,243.00809424766825,91.48253655114466,108.56376250650948
312,2015-05-27,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.24640641515192,152.25560535632832,130.12300498622213,96.78678881051405,55.29693893673386,103.24458023432602,85.6660182522385,96.37609159053581,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.90620021125382,85.4753899664102,243.00809424766825,91.48253655114466,108.56376250650948
313,2015-05-28,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.24640641515192,152.25560535632832,130.12300498622213,96.88441420408311,59.4176288457719,103.29316410902165,85.82407391388709,96.49685362044175,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.90620021125382,85.4753899664102,243.00809424766825,91.48253655114466,108.56376250650948
314,2015-05-29,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.24640641515192,152.25560535632832,130.12300498622213,96.88441420408311,59.4176288457719,103.29316410902165,85.82407391388709,96.49685362044175,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.90620021125382,85.4753899664102,243.00809424766825,91.48253655114466,108.56376250650948
315,2015-06-01,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.24640641515192,152.25560535632832,130.12300498622213,96.88441420408311,59.4176288457719,103.29316410902165,85.82407391388709,96.49685362044175,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.90620021125382,85.4753899664102,243.00809424766825,91.48253655114466,108.56376250650948
316,2015-06-02,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.24640641515192,152.25560535632832,130.12300498622213,96.88441420408311,59.4176288457719,103.29316410902165,85.82407391388709,96.49685362044175,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.90620021125382,85.4753899664102,243.00809424766825,91.48253655114466,108.56376250650948
317,2015-06-03,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.24640641515192,152.25560535632832,130.12300498622213,96.88441420408311,59.4176288457719,103.29316410902165,85.82407391388709,96.49685362044175,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.90620021125382,85.4753899664102,243.00809424766825,91.48253655114466,108.56376250650948
318,2015-06-04,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.29316410902165,85.82407391388709,96.49685362044175,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.90620021125382,85.4753899664102,243.00809424766825,91.48253655114466,108.56376250650948
319,2015-06-05,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.32540209966507,85.82032525087136,96.4950471403776,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.90620021125382,85.4753899664102,243.00809424766825,91.48253655114466,108.56376250650948
320,2015-06-08,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.32540209966507,85.82032525087136,96.4950471403776,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.90620021125382,85.4753899664102,243.00809424766825,91.48253655114466,108.56376250650948
321,2015-06-09,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.33945294412901,85.78501453898815,96.46649901182396,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
322,2015-06-10,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.33945294412901,85.78501453898815,96.46649901182396,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
323,2015-06-11,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.33945294412901,85.78501453898815,96.46649901182396,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
324,2015-06-12,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.33945294412901,85.78501453898815,96.46649901182396,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
325,2015-06-15,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.33945294412901,85.78501453898815,96.46649901182396,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
326,2015-06-16,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.33945294412901,85.78501453898815,96.46649901182396,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
327,2015-06-17,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.33945294412901,85.78501453898815,96.46649901182396,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
328,2015-06-18,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.33945294412901,85.78501453898815,96.46649901182396,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
329,2015-06-19,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.33945294412901,85.78501453898815,96.46649901182396,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
330,2015-06-22,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.33945294412901,85.78501453898815,96.46649901182396,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
331,2015-06-23,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.33945294412901,85.78501453898815,96.46649901182396,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
332,2015-06-24,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.37265574199077,85.88692494165592,96.54630549938206,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
333,2015-06-25,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.1572287799152,84.34891193457298,95.27053262881796,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
334,2015-06-26,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.73548143408355,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.1572287799152,84.34891193457298,95.27053262881796,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
335,2015-06-29,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.52808392237931,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.1572287799152,84.34891193457298,95.27053262881796,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
336,2015-06-30,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.52808392237931,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.1572287799152,84.34891193457298,95.27053262881796,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
337,2015-07-01,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.52808392237931,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.1572287799152,84.34891193457298,95.27053262881796,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
338,2015-07-02,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.52808392237931,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.1572287799152,84.34891193457298,95.27053262881796,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
339,2015-07-06,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.52808392237931,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.1572287799152,84.34891193457298,95.27053262881796,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
340,2015-07-07,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.52808392237931,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.1572287799152,84.34891193457298,95.27053262881796,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
341,2015-07-08,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.52808392237931,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.1572287799152,84.34891193457298,95.27053262881796,115.53499720857724,115.53499720857724,89.19728607043524,89.38066413036758,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
342,2015-07-09,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.52808392237931,111.07038858952394,151.74705540531681,129.90134541324767,96.88441420408311,59.4176288457719,103.1572287799152,84.34891193457298,95.27053262881796,115.53499720857724,115.53499720857724,89.19728607043524,89.38049370612521,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
343,2015-07-10,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.52808392237931,110.9731628249677,149.87101476110468,129.69874116454713,96.88441420408311,59.4176288457719,103.1572287799152,84.34891193457298,95.27053262881796,115.53499720857724,115.53499720857724,89.19728607043524,89.38049370612521,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
344,2015-07-13,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.52808392237931,110.9731628249677,149.87101476110468,129.69874116454713,96.88441420408311,59.4176288457719,103.1572287799152,84.34891193457298,95.27053262881796,115.53499720857724,115.53499720857724,89.19728607043524,89.38049370612521,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
345,2015-07-14,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.52808392237931,110.9731628249677,149.87101476110468,129.69874116454713,96.88441420408311,59.4176288457719,103.1572287799152,84.34891193457298,95.27053262881796,115.53499720857724,115.53499720857724,89.19728607043524,89.38049370612521,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
346,2015-07-15,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.52808392237931,110.9731628249677,149.87101476110468,129.69874116454713,96.88441420408311,59.4176288457719,103.1572287799152,84.34891193457298,95.27053262881796,115.42460466055113,115.42460466055113,95.34740673957916,89.38049370612521,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
347,2015-07-16,122.02463168682743,122.02463168682743,125.44490317155741,129.6896912012358,128.87538144999832,97.88664970087463,97.88664970087463,102.53070597172966,101.52808392237931,110.9731628249677,149.87101476110468,129.69874116454713,96.88441420408311,59.4176288457719,103.1572287799152,84.34891193457298,95.27053262881796,115.42460466055113,115.42460466055113,95.34740673957916,89.38049370612521,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
348,2015-07-17,122.11956604925038,122.11956604925038,125.35870479468271,129.84932207790052,128.79363696705684,97.88664970087463,97.88664970087463,102.53070597172966,101.52808392237931,110.9731628249677,149.87101476110468,129.69874116454713,96.88441420408311,59.4176288457719,103.1572287799152,84.34891193457298,95.27053262881796,115.42460466055113,115.42460466055113,95.34740673957916,89.36477052167747,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
349,2015-07-20,122.11956604925038,122.11956604925038,125.35870479468271,129.84932207790052,128.79363696705684,97.88664970087463,97.88664970087463,102.53070597172966,101.52808392237931,110.9731628249677,149.87101476110468,129.69874116454713,96.88441420408311,59.4176288457719,103.1572287799152,84.34891193457298,95.27053262881796,115.42460466055113,115.42460466055113,95.34740673957916,89.36477052167747,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
350,2015-07-21,122.11956604925038,122.11956604925038,125.35870479468271,129.84932207790052,128.79363696705684,97.88664970087463,97.88664970087463,102.53070597172966,101.52808392237931,110.9731628249677,149.87101476110468,129.69874116454713,96.88441420408311,59.4176288457719,103.1572287799152,84.34891193457298,95.27053262881796,115.42460466055113,115.42460466055113,95.34740673957916,89.36477052167747,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
351,2015-07-22,125.86344057913595,125.86344057913595,131.00906501816846,135.67684255100409,134.46716530925647,97.88664970087463,97.88664970087463,102.53070597172966,101.52808392237931,110.9731628249677,149.87101476110468,129.69874116454713,96.88441420408311,59.4176288457719,103.16497692403782,84.35599101420071,95.27870213063727,115.42460466055113,115.42460466055113,95.34740673957916,89.20080786194012,120.897752553338,85.46372484005389,242.876969691822,91.48253655114466,108.56376250650948
352,2015-07-23,126.41628605138241,126.41628605138241,132.1472393206118,136.52872952844504,135.31349274151827,97.88664970087463,97.88664970087463,102.53070597172966,101.65559463506256,110.9731628249677,149.87101476110468,129.69874116454713,96.88441420408311,59.4176288457719,103.16497692403782,84.35599101420071,95.27870213063727,115.11918527767887,115.11918527767887,98.97993415234836,89.19701211290558,120.897752553338,85.46372484005389,242.876969691822,92.06331810286336,109.7889016612337
353,2015-07-24,127.6155738591224,127.6155738591224,132.56778507981969,137.55878123385492,136.02697512709352,97.88664970087463,97.88664970087463,102.53070597172966,101.65559463506256,110.9731628249677,149.87101476110468,129.69874116454713,96.88441420408311,59.4176288457719,103.16497692403782,84.35599101420071,95.27870213063727,114.76967069542307,114.76967069542307,106.64829842615354,89.01803402740673,120.95176188064718,85.49052646973699,243.29216703996082,92.06331810286336,109.7889016612337
354,2015-07-27,127.6155738591224,127.6155738591224,132.56778507981969,137.55878123385492,136.02697512709352,97.89365299157758,97.89365299157758,102.51550052620344,101.65559463506256,110.49381719506232,149.33500314847262,127.69901091763252,96.88441420408311,59.4176288457719,103.17808663970234,84.41630318260106,95.3346428422077,114.76967069542307,114.76967069542307,106.64829842615354,89.00617185397833,120.95176188064718,85.49052646973699,243.29216703996082,92.06331810286336,109.7889016612337
355,2015-07-28,127.6155738591224,127.6155738591224,132.56778507981969,137.55878123385492,136.02697512709352,97.89365299157758,97.89365299157758,102.51550052620344,101.6530087534767,110.49381719506232,149.33500314847262,127.69901091763252,96.88441420408311,59.4176288457719,102.06064055805977,83.35551450710983,93.6275205490868,114.76967069542307,114.76967069542307,106.64829842615354,88.73676817317153,120.97270296205912,85.50271196145832,243.45825021257232,91.93740234704258,109.52372619302677
356,2015-07-29,127.6155738591224,127.6155738591224,132.56778507981969,137.55878123385492,136.02697512709352,97.93446751832565,97.93446751832565,105.47704614453578,100.09291964221386,110.49381719506232,149.33500314847262,127.69901091763252,95.21885344347629,51.825639588822355,102.06515571447788,83.34255923833805,93.61079180523754,114.76967069542307,114.76967069542307,106.64829842615354,88.70929153142347,120.99599129059806,85.50923230135294,243.53145807759532,91.93740234704258,109.52372619302677
357,2015-07-30,127.6155738591224,127.6155738591224,132.56778507981969,137.55878123385492,136.02697512709352,97.93658479225913,97.93658479225913,105.49985431282505,99.9667625047883,110.1177268344919,148.4714288836766,127.15171632374012,95.21885344347629,51.825639588822355,102.07326610306892,83.30243696452038,93.56014198796555,114.76641411525631,114.76641411525631,106.84167656245657,88.50201984474356,121.09537550137252,85.1149791914457,243.9000520141516,91.93740234704258,109.52372619302677
358,2015-07-31,127.96905801265244,127.96905801265244,132.42888923274185,137.66025253587696,135.85382877410876,97.93658479225913,97.93658479225913,105.49985431282505,99.70140736159469,110.06977342929892,148.3172004756686,127.07522137934762,95.21885344347629,51.825639588822355,101.65424785428112,69.72041558690972,81.90209605567317,114.95007640525832,114.95007640525832,107.61467659761296,87.18178184692705,120.763615499051,84.65526815105152,238.56292129616367,91.93740234704258,109.52372619302677
359,2015-08-03,127.96905801265244,127.96905801265244,132.42888923274185,137.66025253587696,135.85382877410876,97.70612766796343,97.70612766796343,108.95529180865543,99.70140736159469,110.06977342929892,148.3172004756686,127.07522137934762,95.21885344347629,51.825639588822355,101.65424785428112,69.72041558690972,81.90209605567317,114.95007640525832,114.95007640525832,107.61467659761296,86.80799005994352,121.2691921423441,84.2585184658192,236.73407496520855,91.93740234704258,109.52372619302677
360,2015-08-04,127.96905801265244,127.96905801265244,132.42888923274185,137.66025253587696,135.85382877410876,97.852315498168,97.852315498168,108.90358093944185,99.70292411489731,110.0245521434588,148.394624375271,127.11468973948408,95.21885344347629,51.825639588822355,101.70008043806291,69.72510098360667,81.92098136202142,114.95007640525832,114.95007640525832,107.61467659761296,86.40406371303554,121.30549204911634,84.32296368570786,236.63918939738215,92.00107607198186,109.65804377477392
361,2015-08-05,127.96905801265244,127.96905801265244,132.42888923274185,137.66025253587696,135.85382877410876,97.88304968371885,97.88304968371885,108.93617761328863,99.70292411489731,110.19262458916462,148.96637009541186,127.46016945187868,99.23660984375185,71.92904987975929,101.79809672303335,69.69970202017679,81.8978239559605,114.97498317194395,114.97498317194395,108.65059429137527,83.24504231742931,121.5113900542964,83.73997814612662,245.19472909269345,92.08835538331222,109.51250456960622
362,2015-08-06,127.96905801265244,127.96905801265244,132.42888923274185,137.66025253587696,135.85382877410876,97.89933640628391,97.89933640628391,108.9637374833049,99.69412587572218,110.19645030994671,149.2078790610101,127.4759910018454,99.31045162897028,69.13754867816624,101.82355102336322,69.80643608281551,81.86205537718827,114.97498317194395,114.97498317194395,108.65059429137527,82.31709442782207,118.8325485653375,78.45086688526254,222.14384965058875,91.96168519032624,109.63150587680448
363,2015-08-07,127.96905801265244,127.96905801265244,132.42888923274185,137.66025253587696,135.85382877410876,97.90529213499151,97.90529213499151,109.03633588296977,99.69412587572218,110.213023157519,149.2870181977729,127.54816284519094,99.76141425902395,66.33161898983417,101.8443664740419,69.93770150683983,82.02127450956527,114.97405219478894,114.97405219478894,108.6620583320963,81.60794456284185,118.72757134950987,84.09605152492334,227.3506586906121,91.97707107767972,109.66442182479204
364,2015-08-10,127.96905801265244,127.96905801265244,132.42888923274185,137.66025253587696,135.85382877410876,97.9059022356188,97.9059022356188,109.03102918248112,98.50038128378141,110.213023157519,149.2870181977729,127.54816284519094,99.76141425902395,66.33161898983417,101.89733262328234,69.8830529477998,81.9810314396727,114.97405219478894,114.97405219478894,108.6620583320963,81.6040068743751,119.12209142365666,84.0331226631497,230.84226511437703,91.97707107767972,109.66442182479204
365,2015-08-11,127.96905801265244,127.96905801265244,132.42888923274185,137.66025253587696,135.85382877410876,97.9059022356188,97.9059022356188,109.03102918248112,98.50038128378141,110.213023157519,149.2870181977729,127.54816284519094,99.76141425902395,66.33161898983417,101.89344512167,70.06798007674615,82.18615786633727,114.97405219478894,114.97405219478894,108.6620583320963,81.6040068743751,119.12209142365666,84.0331226631497,230.84226511437703,91.97707107767972,109.66442182479204
366,2015-08-12,127.96905801265244,127.96905801265244,132.42888923274185,137.66025253587696,135.85382877410876,97.9059022356188,97.9059022356188,109.03102918248112,97.66802523535091,110.213023157519,149.2870181977729,127.54816284519094,99.76141425902395,66.33161898983417,101.81004054162341,69.86231345670299,82.02068921549453,114.97405219478894,114.97405219478894,108.6620583320963,81.6040068743751,119.12209142365666,84.0331226631497,230.84226511437703,91.97707107767972,109.66442182479204
367,2015-08-13,127.96905801265244,127.96905801265244,132.42888923274185,137.66025253587696,135.85382877410876,97.9059022356188,97.9059022356188,109.03102918248112,97.66802523535091,110.3883106593806,148.67879986523477,127.68943589346344,99.76141425902395,66.33161898983417,101.81004054162341,69.86231345670299,82.02068921549453,114.97405219478894,114.97405219478894,108.6620583320963,81.6040068743751,119.12209142365666,84.0331226631497,230.84226511437703,91.97707107767972,109.66442182479204
368,2015-08-14,127.96905801265244,127.96905801265244,132.42888923274185,137.66025253587696,135.85382877410876,97.9059022356188,97.9059022356188,109.03102918248112,97.66802523535091,110.3883106593806,148.67879986523477,127.68943589346344,99.76141425902395,66.33161898983417,101.81004054162341,69.86231345670299,82.02068921549453,114.97405219478894,114.97405219478894,108.6620583320963,81.6040068743751,119.12209142365666,84.0331226631497,230.84226511437703,91.97690037807072,109.66403955695438
369,2015-08-17,127.96905801265244,127.96905801265244,132.42888923274185,137.66025253587696,135.85382877410876,97.9059022356188,97.9059022356188,109.03102918248112,97.66802523535091,110.3883106593806,148.67879986523477,127.68943589346344,99.76141425902395,66.33161898983417,101.81004054162341,69.86231345670299,82.02068921549453,114.97405219478894,114.97405219478894,108.6620583320963,81.6040068743751,119.12209142365666,84.0331226631497,230.84226511437703,91.97690037807072,109.66403955695438
